order_detail_id,order_id,order_date,pizza_id,quantity
931,451,2026-01-08,1,1
932,452,2026-01-08,1,1
933,452,2026-01-08,7,1
934,452,2026-01-08,8,1
935,453,2026-01-08,3,1
936,453,2026-01-08,2,1
937,453,2026-01-08,8,1
938,453,2026-01-08,1,1
939,454,2026-01-08,8,1
940,455,2026-01-08,9,1
941,456,2026-01-08,5,1
942,457,2026-01-08,3,2
943,457,2026-01-08,6,1
944,458,2026-01-08,9,2
945,458,2026-01-08,4,1
946,459,2026-01-08,8,1
947,460,2026-01-08,10,1
948,460,2026-01-08,9,1
949,461,2026-01-08,3,1
950,461,2026-01-08,4,1
951,462,2026-01-08,5,1
952,463,2026-01-08,1,1
953,463,2026-01-08,9,1
954,464,2026-01-08,1,1
955,464,2026-01-08,8,1
956,465,2026-01-08,6,1
957,466,2026-01-08,5,1
958,466,2026-01-08,4,1
959,467,2026-01-08,9,1
960,468,2026-01-08,2,1
961,468,2026-01-08,7,1
962,469,2026-01-08,1,1
963,469,2026-01-08,8,1
964,470,2026-01-08,10,1
965,471,2026-01-08,10,1
966,472,2026-01-08,10,2
967,473,2026-01-08,4,1
968,473,2026-01-08,9,1
969,473,2026-01-08,1,1
970,474,2026-01-08,10,1
971,474,2026-01-08,7,1
972,475,2026-01-08,7,1
973,475,2026-01-08,1,1
974,476,2026-01-08,7,1
975,476,2026-01-08,9,1
976,476,2026-01-08,10,1
977,477,2026-01-08,10,2
978,478,2026-01-08,8,1
979,478,2026-01-08,3,1
980,479,2026-01-08,2,1
981,479,2026-01-08,7,2
982,480,2026-01-08,7,1
983,481,2026-01-08,7,1
984,481,2026-01-08,5,1
985,482,2026-01-08,10,1
986,482,2026-01-08,9,1
987,482,2026-01-08,8,1
988,483,2026-01-08,1,1
989,483,2026-01-08,6,2
990,483,2026-01-08,8,1
991,484,2026-01-08,2,1
992,484,2026-01-08,10,1
993,485,2026-01-08,3,1
994,486,2026-01-08,9,1
995,487,2026-01-08,4,1
996,487,2026-01-08,8,1
997,487,2026-01-08,5,1
998,488,2026-01-08,10,1
999,489,2026-01-08,8,1
1000,490,2026-01-08,7,1
1001,490,2026-01-08,6,2
1002,491,2026-01-08,6,1
1003,491,2026-01-08,7,1
1004,491,2026-01-08,8,1
1005,491,2026-01-08,9,1
1006,492,2026-01-08,3,1
1007,492,2026-01-08,8,1
1008,492,2026-01-08,5,1
1009,493,2026-01-08,9,1
1010,494,2026-01-08,2,2
1011,494,2026-01-08,10,1
1012,494,2026-01-08,1,1
1013,495,2026-01-08,9,1
1014,495,2026-01-08,8,1
1015,496,2026-01-08,4,1
1016,496,2026-01-08,8,1
1017,497,2026-01-08,10,1
1018,498,2026-01-08,9,1
1019,499,2026-01-08,8,1
1020,499,2026-01-08,2,1
1021,499,2026-01-08,10,1
1022,499,2026-01-08,6,1
1023,500,2026-01-08,5,1
1024,501,2026-01-08,3,1
1025,501,2026-01-08,4,1
1026,501,2026-01-08,1,1
1027,502,2026-01-08,10,1
1028,503,2026-01-09,7,1
1029,503,2026-01-09,8,1
1030,504,2026-01-09,4,1
1031,505,2026-01-09,7,1
1032,505,2026-01-09,4,1
1033,506,2026-01-09,5,1
1034,507,2026-01-09,3,1
1035,508,2026-01-09,3,2
1036,508,2026-01-09,7,1
1037,509,2026-01-09,8,1
1038,510,2026-01-09,6,2
1039,510,2026-01-09,9,1
1040,510,2026-01-09,8,1
1041,511,2026-01-09,2,1
1042,512,2026-01-09,10,1
1043,513,2026-01-09,2,1
1044,513,2026-01-09,10,1
1045,513,2026-01-09,7,1
1046,513,2026-01-09,1,1
1047,514,2026-01-09,6,1
1048,515,2026-01-09,3,1
1049,515,2026-01-09,5,1
1050,516,2026-01-09,6,1
1051,516,2026-01-09,10,1
1052,517,2026-01-09,10,1
1053,518,2026-01-09,7,1
1054,518,2026-01-09,9,1
1055,518,2026-01-09,8,1
1056,519,2026-01-09,9,1
1057,520,2026-01-09,5,1
1058,521,2026-01-09,1,1
1059,522,2026-01-09,1,1
1060,522,2026-01-09,7,3
1061,522,2026-01-09,6,1
1062,522,2026-01-09,2,3
1063,522,2026-01-09,10,2
1064,522,2026-01-09,8,1
1065,522,2026-01-09,4,2
1066,523,2026-01-09,9,1
1067,524,2026-01-09,8,1
1068,524,2026-01-09,1,1
1069,525,2026-01-09,7,1
1070,526,2026-01-09,3,1
1071,526,2026-01-09,2,1
1072,527,2026-01-09,2,1
1073,527,2026-01-09,1,1
1074,528,2026-01-09,7,1
1075,529,2026-01-09,8,1
1076,529,2026-01-09,3,2
1077,529,2026-01-09,4,1
1078,530,2026-01-09,6,1
1079,530,2026-01-09,9,1
1080,531,2026-01-09,8,2
1081,532,2026-01-09,8,2
1082,533,2026-01-09,2,1
1083,533,2026-01-09,8,1
1084,533,2026-01-09,4,1
1085,534,2026-01-09,9,1
1086,534,2026-01-09,1,1
1087,535,2026-01-09,6,1
1088,536,2026-01-09,9,1
1089,536,2026-01-09,8,1
1090,537,2026-01-09,6,1
1091,537,2026-01-09,4,1
1092,537,2026-01-09,9,1
1093,538,2026-01-09,9,1
1094,539,2026-01-09,2,1
1095,539,2026-01-09,10,1
1096,539,2026-01-09,5,1
1097,540,2026-01-09,9,1
1098,541,2026-01-09,7,1
1099,542,2026-01-09,1,1
1100,542,2026-01-09,9,1
1101,543,2026-01-09,3,1
1102,543,2026-01-09,6,1
1103,543,2026-01-09,5,1
1104,544,2026-01-09,6,1
1105,544,2026-01-09,8,1
1106,545,2026-01-09,7,2
1107,545,2026-01-09,8,2
1108,546,2026-01-09,10,1
1109,547,2026-01-09,7,1
1110,548,2026-01-09,4,1
1111,549,2026-01-09,7,1
1112,549,2026-01-09,1,1
1113,550,2026-01-09,5,1
1114,550,2026-01-09,4,1
1115,551,2026-01-09,2,1
1116,551,2026-01-09,8,1
1117,551,2026-01-09,1,1
1118,551,2026-01-09,4,1
1119,552,2026-01-09,3,1
1120,552,2026-01-09,10,1
1121,552,2026-01-09,9,1
1122,553,2026-01-09,10,1
1123,554,2026-01-09,3,1
1124,554,2026-01-09,10,1
1125,555,2026-01-09,1,1
1126,555,2026-01-09,4,1
1127,556,2026-01-09,2,1
1128,556,2026-01-09,4,1
1129,557,2026-01-09,8,2
1130,558,2026-01-09,4,1
1131,559,2026-01-09,6,1
1132,560,2026-01-09,10,1
1133,560,2026-01-09,8,1
1134,561,2026-01-09,9,1
1135,562,2026-01-09,3,1
1136,563,2026-01-09,10,2
1137,564,2026-01-09,5,1
1138,564,2026-01-09,7,1
1139,564,2026-01-09,9,1
1140,565,2026-01-10,10,1
1141,566,2026-01-10,9,1
1142,567,2026-01-10,1,2
1143,567,2026-01-10,2,3
1144,567,2026-01-10,7,1
1145,567,2026-01-10,8,4
1146,567,2026-01-10,9,1
1147,568,2026-01-10,10,1
1148,569,2026-01-10,1,1
1149,569,2026-01-10,3,1
1150,569,2026-01-10,6,1
1151,570,2026-01-10,10,1
1152,570,2026-01-10,1,1
1153,571,2026-01-10,7,1
1154,572,2026-01-10,1,1
1155,573,2026-01-10,6,1
1156,573,2026-01-10,2,1
1157,574,2026-01-10,10,1
1158,575,2026-01-10,6,2
1159,575,2026-01-10,7,1
1160,575,2026-01-10,5,1
1161,576,2026-01-10,7,1
1162,576,2026-01-10,3,1
1163,576,2026-01-10,5,1
1164,577,2026-01-10,5,1
1165,577,2026-01-10,10,1
1166,578,2026-01-10,1,1
1167,578,2026-01-10,8,2
1168,578,2026-01-10,7,1
1169,578,2026-01-10,4,1
1170,579,2026-01-10,10,1
1171,580,2026-01-10,4,1
1172,580,2026-01-10,1,1
1173,581,2026-01-10,10,1
1174,582,2026-01-10,5,1
1175,583,2026-01-10,9,1
1176,584,2026-01-10,8,2
1177,585,2026-01-10,9,1
1178,585,2026-01-10,10,1
1179,586,2026-01-10,7,1
1180,586,2026-01-10,1,1
1181,587,2026-01-10,8,2
1182,588,2026-01-10,3,1
1183,589,2026-01-10,9,1
1184,589,2026-01-10,5,1
1185,589,2026-01-10,10,1
1186,590,2026-01-10,2,1
1187,591,2026-01-10,2,1
1188,591,2026-01-10,1,1
1189,591,2026-01-10,5,1
1190,592,2026-01-10,10,1
1191,592,2026-01-10,6,1
1192,592,2026-01-10,1,1
1193,593,2026-01-10,3,1
1194,593,2026-01-10,8,1
1195,594,2026-01-10,8,1
1196,595,2026-01-10,6,1
1197,595,2026-01-10,9,1
1198,596,2026-01-10,6,1
1199,596,2026-01-10,8,1
1200,597,2026-01-10,3,1
1201,597,2026-01-10,9,1
1202,597,2026-01-10,8,1
1203,598,2026-01-10,9,1
1204,599,2026-01-10,8,1
1205,600,2026-01-10,6,1
1206,600,2026-01-10,2,1
1207,600,2026-01-10,5,1
1208,600,2026-01-10,10,1
1209,601,2026-01-10,1,1
1210,601,2026-01-10,6,1
1211,601,2026-01-10,5,1
1212,602,2026-01-10,8,1
1213,603,2026-01-10,10,1
1214,604,2026-01-10,8,1
1215,604,2026-01-10,9,1
1216,605,2026-01-10,7,1
1217,605,2026-01-10,4,1
1218,606,2026-01-10,7,1
1219,607,2026-01-10,1,1
1220,607,2026-01-10,9,2
1221,608,2026-01-10,4,1
1222,608,2026-01-10,7,1
1223,608,2026-01-10,1,2
1224,609,2026-01-10,2,1
1225,610,2026-01-10,7,2
1226,611,2026-01-10,2,1
1227,611,2026-01-10,10,1
1228,611,2026-01-10,1,1
1229,611,2026-01-10,4,1
1230,612,2026-01-10,7,1
1231,612,2026-01-10,9,1
1232,612,2026-01-10,10,1
1233,612,2026-01-10,8,1
1234,613,2026-01-10,6,1
1235,614,2026-01-10,8,1
1236,615,2026-01-10,3,1
1237,615,2026-01-10,6,1
1238,616,2026-01-10,9,1
1239,616,2026-01-10,10,1
1240,617,2026-01-10,3,1
1241,617,2026-01-10,1,1
1242,618,2026-01-10,9,1
1243,618,2026-01-10,5,1
1244,619,2026-01-10,7,1
1245,620,2026-01-10,1,1
1246,620,2026-01-10,3,1
1247,620,2026-01-10,8,1
1248,620,2026-01-10,4,1
1249,621,2026-01-10,8,2
1250,621,2026-01-10,2,1
1251,621,2026-01-10,10,1
1252,622,2026-01-10,9,1
1253,622,2026-01-10,8,1
1254,623,2026-01-10,3,1
1255,623,2026-01-10,4,1
1256,624,2026-01-10,3,1
1257,624,2026-01-10,10,1
1258,625,2026-01-10,5,1
1259,625,2026-01-10,9,1
1260,626,2026-01-10,6,1
1261,626,2026-01-10,2,1
1262,627,2026-01-10,4,2
1263,628,2026-01-10,6,1
1264,628,2026-01-10,10,2
1265,628,2026-01-10,4,1
1266,629,2026-01-10,8,1
1267,629,2026-01-10,2,1
1268,629,2026-01-10,6,1
1269,629,2026-01-10,5,1
1270,630,2026-01-11,8,1
1271,631,2026-01-11,7,1
1272,632,2026-01-11,6,1
1273,633,2026-01-11,5,1
1274,633,2026-01-11,7,1
1275,633,2026-01-11,8,1
1276,634,2026-01-11,7,1
1277,635,2026-01-11,8,3
1278,635,2026-01-11,3,2
1279,635,2026-01-11,4,1
1280,635,2026-01-11,10,1
1281,635,2026-01-11,7,2
1282,635,2026-01-11,5,2
1283,636,2026-01-11,6,1
1284,637,2026-01-11,4,1
1285,637,2026-01-11,10,1
1286,638,2026-01-11,10,1
1287,639,2026-01-11,6,1
1288,640,2026-01-11,3,2
1289,640,2026-01-11,6,1
1290,641,2026-01-11,7,1
1291,641,2026-01-11,1,1
1292,641,2026-01-11,5,2
1293,642,2026-01-11,8,2
1294,642,2026-01-11,3,1
1295,642,2026-01-11,9,1
1296,643,2026-01-11,5,1
1297,644,2026-01-11,9,1
1298,644,2026-01-11,8,1
1299,645,2026-01-11,1,1
1300,645,2026-01-11,7,1
1301,646,2026-01-11,4,1
1302,646,2026-01-11,1,1
1303,647,2026-01-11,4,1
1304,648,2026-01-11,2,1
1305,648,2026-01-11,7,1
1306,649,2026-01-11,3,1
1307,649,2026-01-11,7,1
1308,649,2026-01-11,8,2
1309,650,2026-01-11,7,1
1310,651,2026-01-11,1,1
1311,651,2026-01-11,8,1
1312,651,2026-01-11,7,1
1313,652,2026-01-11,7,1
1314,652,2026-01-11,3,2
1315,652,2026-01-11,9,1
1316,653,2026-01-11,1,1
1317,654,2026-01-11,10,1
1318,654,2026-01-11,8,1
1319,654,2026-01-11,5,1
1320,655,2026-01-11,9,1
1321,656,2026-01-11,1,1
1322,656,2026-01-11,10,1
1323,657,2026-01-11,1,1
1324,657,2026-01-11,6,1
1325,658,2026-01-11,6,1
1326,658,2026-01-11,8,1
1327,658,2026-01-11,10,1
1328,659,2026-01-11,9,1
1329,659,2026-01-11,8,1
1330,660,2026-01-11,1,1
1331,660,2026-01-11,9,1
1332,661,2026-01-11,6,1
1333,662,2026-01-11,1,1
1334,662,2026-01-11,9,1
1335,663,2026-01-11,2,1
1336,664,2026-01-11,8,1
1337,664,2026-01-11,9,1
1338,664,2026-01-11,7,1
1339,665,2026-01-11,1,1
1340,665,2026-01-11,5,1
1341,666,2026-01-11,4,1
1342,667,2026-01-11,7,2
1343,668,2026-01-11,9,1
1344,668,2026-01-11,10,1
1345,668,2026-01-11,8,2
1346,669,2026-01-11,7,1
1347,669,2026-01-11,10,1
1348,670,2026-01-11,7,1
1349,670,2026-01-11,8,1
1350,671,2026-01-11,3,1
1351,672,2026-01-11,10,1
1352,672,2026-01-11,8,1
1353,673,2026-01-11,8,1
1354,673,2026-01-11,1,1
1355,674,2026-01-11,3,1
1356,674,2026-01-11,10,1
1357,674,2026-01-11,9,1
1358,674,2026-01-11,5,1
1359,675,2026-01-11,6,1
1360,676,2026-01-11,10,2
1361,677,2026-01-11,8,1
1362,678,2026-01-11,10,1
1363,678,2026-01-11,6,1
1364,678,2026-01-11,8,2
1365,679,2026-01-11,9,2
1366,679,2026-01-11,2,1
1367,679,2026-01-11,5,1
1368,680,2026-01-11,3,1
1369,680,2026-01-11,8,1
1370,681,2026-01-11,8,1
1371,682,2026-01-12,9,1
1372,683,2026-01-12,3,1
1373,683,2026-01-12,10,1
1374,683,2026-01-12,8,1
1375,684,2026-01-12,2,1
1376,685,2026-01-12,8,1
1377,686,2026-01-12,7,1
1378,687,2026-01-12,10,1
1379,688,2026-01-12,8,1
1380,688,2026-01-12,9,1
1381,689,2026-01-12,1,2
1382,690,2026-01-12,7,1
1383,691,2026-01-12,1,1
1384,692,2026-01-12,3,1
1385,692,2026-01-12,10,1
1386,693,2026-01-12,1,1
1387,693,2026-01-12,7,2
1388,693,2026-01-12,10,1
1389,694,2026-01-12,10,1
1390,694,2026-01-12,6,1
1391,694,2026-01-12,7,1
1392,695,2026-01-12,1,1
1393,696,2026-01-12,9,1
1394,696,2026-01-12,8,1
1395,697,2026-01-12,6,1
1396,697,2026-01-12,5,1
1397,698,2026-01-12,7,1
1398,698,2026-01-12,6,1
1399,698,2026-01-12,1,1
1400,699,2026-01-12,7,1
1401,700,2026-01-12,9,1
1402,700,2026-01-12,3,1
1403,700,2026-01-12,7,1
1404,700,2026-01-12,8,2
1405,701,2026-01-12,4,1
1406,701,2026-01-12,9,1
1407,702,2026-01-12,1,1
1408,702,2026-01-12,8,1
1409,703,2026-01-12,8,1
1410,704,2026-01-12,8,1
1411,704,2026-01-12,5,1
1412,705,2026-01-12,10,1
1413,705,2026-01-12,9,1
1414,705,2026-01-12,1,1
1415,706,2026-01-12,3,1
1416,706,2026-01-12,6,1
1417,707,2026-01-12,1,2
1418,707,2026-01-12,8,1
1419,708,2026-01-12,2,1
1420,709,2026-01-12,1,1
1421,710,2026-01-12,4,3
1422,710,2026-01-12,1,1
1423,711,2026-01-12,3,1
1424,711,2026-01-12,10,1
1425,711,2026-01-12,6,1
1426,711,2026-01-12,8,1
1427,712,2026-01-12,10,1
1428,713,2026-01-12,2,1
1429,713,2026-01-12,5,1
1430,714,2026-01-12,6,1
1431,714,2026-01-12,4,2
1432,714,2026-01-12,7,1
1433,715,2026-01-12,7,1
1434,715,2026-01-12,8,1
1435,715,2026-01-12,5,1
1436,716,2026-01-12,7,1
1437,717,2026-01-12,1,2
1438,718,2026-01-12,3,1
1439,718,2026-01-12,1,1
1440,719,2026-01-12,1,1
1441,719,2026-01-12,10,1
1442,720,2026-01-12,10,1
1443,720,2026-01-12,6,2
1444,720,2026-01-12,8,1
1445,721,2026-01-12,6,1
1446,721,2026-01-12,8,1
1447,722,2026-01-12,6,1
1448,722,2026-01-12,5,1
1449,723,2026-01-12,1,1
1450,723,2026-01-12,7,1
1451,724,2026-01-12,7,1
1452,724,2026-01-12,10,1
1453,724,2026-01-12,1,2
1454,725,2026-01-12,7,1
1455,725,2026-01-12,10,1
1456,725,2026-01-12,1,1
1457,725,2026-01-12,4,1
1458,726,2026-01-12,8,1
1459,727,2026-01-12,8,1
1460,728,2026-01-12,1,2
1461,728,2026-01-12,4,1
1462,729,2026-01-12,6,1
1463,729,2026-01-12,4,1
1464,729,2026-01-12,8,1
1465,730,2026-01-12,9,1
1466,731,2026-01-12,8,1
1467,731,2026-01-12,10,1
1468,732,2026-01-12,5,1
1469,733,2026-01-12,3,1
1470,733,2026-01-12,7,2
1471,733,2026-01-12,1,1
1472,734,2026-01-12,7,1
1473,735,2026-01-12,3,1
1474,735,2026-01-12,6,2
1475,736,2026-01-12,2,1
1476,736,2026-01-12,10,1
1477,737,2026-01-13,1,2
1478,738,2026-01-13,1,1
1479,739,2026-01-13,7,1
1480,740,2026-01-13,3,2
1481,740,2026-01-13,2,3
1482,740,2026-01-13,7,2
1483,740,2026-01-13,9,2
1484,740,2026-01-13,6,1
1485,740,2026-01-13,8,1
1486,740,2026-01-13,5,3
1487,740,2026-01-13,4,1
1488,741,2026-01-13,6,1
1489,742,2026-01-13,1,1
1490,743,2026-01-13,6,1
1491,744,2026-01-13,8,1
1492,745,2026-01-13,1,1
1493,745,2026-01-13,3,1
1494,745,2026-01-13,6,2
1495,745,2026-01-13,2,1
1496,745,2026-01-13,5,1
1497,745,2026-01-13,4,1
1498,746,2026-01-13,8,1
1499,746,2026-01-13,10,1
1500,747,2026-01-13,10,1
1501,747,2026-01-13,8,2
1502,748,2026-01-13,2,1
1503,749,2026-01-13,7,1
1504,750,2026-01-13,6,1
1505,751,2026-01-13,8,1
1506,751,2026-01-13,4,1
1507,751,2026-01-13,6,1
1508,751,2026-01-13,10,1
1509,752,2026-01-13,4,1
1510,752,2026-01-13,8,1
1511,753,2026-01-13,10,1
1512,753,2026-01-13,4,1
1513,753,2026-01-13,9,2
1514,754,2026-01-13,6,1
1515,754,2026-01-13,1,1
1516,755,2026-01-13,1,1
1517,755,2026-01-13,2,1
1518,756,2026-01-13,3,1
1519,756,2026-01-13,5,1
1520,756,2026-01-13,10,1
1521,757,2026-01-13,6,1
1522,757,2026-01-13,7,1
1523,757,2026-01-13,8,1
1524,757,2026-01-13,10,1
1525,758,2026-01-13,2,1
1526,758,2026-01-13,9,1
1527,759,2026-01-13,8,1
1528,760,2026-01-13,3,1
1529,761,2026-01-13,8,2
1530,762,2026-01-13,7,1
1531,762,2026-01-13,8,1
1532,762,2026-01-13,1,1
1533,762,2026-01-13,4,1
1534,763,2026-01-13,6,1
1535,764,2026-01-13,9,1
1536,764,2026-01-13,4,1
1537,765,2026-01-13,3,1
1538,765,2026-01-13,7,1
1539,765,2026-01-13,8,2
1540,766,2026-01-13,10,2
1541,766,2026-01-13,1,1
1542,767,2026-01-13,6,1
1543,768,2026-01-13,9,1
1544,769,2026-01-13,2,1
1545,770,2026-01-13,8,2
1546,771,2026-01-13,3,1
1547,771,2026-01-13,8,1
1548,772,2026-01-13,10,1
1549,773,2026-01-13,6,2
1550,774,2026-01-13,3,1
1551,774,2026-01-13,5,1
1552,775,2026-01-13,1,1
1553,775,2026-01-13,2,1
1554,775,2026-01-13,6,1
1555,775,2026-01-13,9,1
1556,776,2026-01-13,5,1
1557,776,2026-01-13,1,2
1558,777,2026-01-13,1,1
1559,777,2026-01-13,4,1
1560,778,2026-01-13,2,1
1561,778,2026-01-13,9,2
1562,778,2026-01-13,1,1
1563,779,2026-01-13,6,1
1564,779,2026-01-13,7,1
1565,779,2026-01-13,9,2
1566,780,2026-01-13,7,2
1567,781,2026-01-13,7,1
1568,781,2026-01-13,1,2
1569,781,2026-01-13,10,1
1570,782,2026-01-13,8,1
1571,782,2026-01-13,1,1
1572,783,2026-01-13,5,1
1573,783,2026-01-13,1,1
1574,783,2026-01-13,10,1
1575,784,2026-01-13,6,1
1576,785,2026-01-14,4,1
1577,785,2026-01-14,1,1
1578,786,2026-01-14,2,1
1579,787,2026-01-14,3,1
1580,787,2026-01-14,8,1
1581,788,2026-01-14,8,1
1582,789,2026-01-14,5,1
1583,790,2026-01-14,2,1
1584,790,2026-01-14,9,1
1585,791,2026-01-14,7,1
1586,791,2026-01-14,1,1
1587,792,2026-01-14,3,1
1588,792,2026-01-14,2,1
1589,792,2026-01-14,10,3
1590,792,2026-01-14,9,1
1591,792,2026-01-14,5,2
1592,793,2026-01-14,9,1
1593,794,2026-01-14,6,1
1594,795,2026-01-14,2,1
1595,796,2026-01-14,10,1
1596,797,2026-01-14,8,1
1597,797,2026-01-14,9,1
1598,797,2026-01-14,10,1
1599,798,2026-01-14,2,1
1600,798,2026-01-14,10,1
1601,798,2026-01-14,8,1
1602,798,2026-01-14,5,1
1603,799,2026-01-14,9,1
1604,799,2026-01-14,6,1
1605,799,2026-01-14,1,1
1606,800,2026-01-14,8,3
1607,800,2026-01-14,4,1
1608,800,2026-01-14,10,1
1609,800,2026-01-14,6,1
1610,800,2026-01-14,1,2
1611,801,2026-01-14,1,4
1612,801,2026-01-14,6,3
1613,801,2026-01-14,9,2
1614,801,2026-01-14,8,3
1615,801,2026-01-14,5,1
1616,802,2026-01-14,3,1
1617,802,2026-01-14,4,1
1618,803,2026-01-14,9,1
1619,804,2026-01-14,9,1
1620,805,2026-01-14,7,1
1621,805,2026-01-14,2,1
1622,806,2026-01-14,1,1
1623,807,2026-01-14,7,1
1624,808,2026-01-14,8,2
1625,809,2026-01-14,4,1
1626,810,2026-01-14,10,1
1627,811,2026-01-14,10,1
1628,812,2026-01-14,8,1
1629,812,2026-01-14,6,1
1630,813,2026-01-14,3,1
1631,813,2026-01-14,1,1
1632,814,2026-01-14,6,1
1633,814,2026-01-14,10,1
1634,815,2026-01-14,6,1
1635,816,2026-01-14,1,1
1636,816,2026-01-14,10,1
1637,817,2026-01-14,6,1
1638,817,2026-01-14,7,1
1639,817,2026-01-14,1,2
1640,818,2026-01-14,6,1
1641,818,2026-01-14,8,2
1642,819,2026-01-14,1,1
1643,819,2026-01-14,8,1
1644,820,2026-01-14,1,1
1645,820,2026-01-14,9,1
1646,821,2026-01-14,2,1
1647,822,2026-01-14,4,1
1648,823,2026-01-14,1,1
1649,823,2026-01-14,3,1
1650,823,2026-01-14,4,1
1651,824,2026-01-14,3,1
1652,824,2026-01-14,6,1
1653,824,2026-01-14,9,1
1654,824,2026-01-14,8,1
1655,825,2026-01-14,2,1
1656,825,2026-01-14,8,1
1657,826,2026-01-14,3,1
1658,826,2026-01-14,9,1
1659,826,2026-01-14,7,1
1660,827,2026-01-14,3,1
1661,827,2026-01-14,6,1
1662,828,2026-01-14,3,1
1663,828,2026-01-14,8,1
1664,829,2026-01-14,6,1
1665,829,2026-01-14,8,2
1666,829,2026-01-14,9,1
1667,830,2026-01-14,4,1
1668,830,2026-01-14,9,1
1669,830,2026-01-14,7,1
1670,831,2026-01-14,8,1
1671,831,2026-01-14,3,2
1672,831,2026-01-14,6,1
1673,832,2026-01-14,4,1
1674,833,2026-01-14,7,1
1675,833,2026-01-14,6,1
1676,834,2026-01-14,3,1
1677,834,2026-01-14,7,1
1678,834,2026-01-14,9,1
1679,834,2026-01-14,5,1
1680,835,2026-01-14,1,3
1681,835,2026-01-14,7,1
1682,836,2026-01-14,2,2
1683,836,2026-01-14,4,2
1684,837,2026-01-14,9,1
1685,838,2026-01-14,3,1
1686,838,2026-01-14,9,1
1687,838,2026-01-14,10,1
1688,839,2026-01-14,10,2
1689,840,2026-01-14,9,1
1690,841,2026-01-14,8,1
1691,842,2026-01-14,5,2
1692,842,2026-01-14,9,1
1693,843,2026-01-14,9,1
1694,844,2026-01-14,10,1
1695,845,2026-01-14,6,1
1696,845,2026-01-14,2,1
1697,845,2026-01-14,9,1
1698,845,2026-01-14,1,1
1699,846,2026-01-14,3,1
1700,846,2026-01-14,2,1
1701,847,2026-01-15,7,1
1702,848,2026-01-15,7,1
1703,849,2026-01-15,6,1
1704,849,2026-01-15,8,3
1705,850,2026-01-15,2,1
1706,850,2026-01-15,1,2
1707,851,2026-01-15,1,1
1708,852,2026-01-15,1,1
1709,853,2026-01-15,7,1
1710,854,2026-01-15,7,1
1711,854,2026-01-15,8,1
1712,855,2026-01-15,2,1
1713,855,2026-01-15,8,1
1714,855,2026-01-15,1,1
1715,855,2026-01-15,5,1
1716,855,2026-01-15,10,1
1717,856,2026-01-15,8,1
1718,857,2026-01-15,6,1
1719,858,2026-01-15,8,1
1720,858,2026-01-15,1,1
1721,858,2026-01-15,10,1
1722,859,2026-01-15,7,1
1723,859,2026-01-15,8,1
1724,859,2026-01-15,3,1
1725,859,2026-01-15,4,1
1726,860,2026-01-15,8,2
1727,861,2026-01-15,9,1
1728,862,2026-01-15,1,1
1729,863,2026-01-15,1,1
1730,864,2026-01-15,7,1
1731,864,2026-01-15,4,2
1732,864,2026-01-15,9,2
1733,864,2026-01-15,5,2
1734,864,2026-01-15,8,1
1735,864,2026-01-15,10,1
1736,865,2026-01-15,6,1
1737,866,2026-01-15,8,1
1738,867,2026-01-15,4,2
1739,868,2026-01-15,8,1
1740,869,2026-01-15,9,1
1741,869,2026-01-15,1,1
1742,870,2026-01-15,2,2
1743,871,2026-01-15,3,1
1744,872,2026-01-15,9,1
1745,873,2026-01-15,7,1
1746,874,2026-01-15,6,1
1747,874,2026-01-15,1,1
1748,875,2026-01-15,3,1
1749,876,2026-01-15,4,1
1750,876,2026-01-15,1,1
1751,876,2026-01-15,8,1
1752,877,2026-01-15,2,1
1753,878,2026-01-15,3,1
1754,879,2026-01-15,1,1
1755,879,2026-01-15,9,1
1756,879,2026-01-15,10,1
1757,880,2026-01-15,7,2
1758,881,2026-01-15,3,1
1759,881,2026-01-15,9,1
1760,882,2026-01-15,9,1
1761,882,2026-01-15,5,1
1762,882,2026-01-15,1,1
1763,883,2026-01-15,3,1
1764,883,2026-01-15,6,1
1765,883,2026-01-15,4,1
1766,883,2026-01-15,9,1
1767,884,2026-01-15,4,1
1768,885,2026-01-15,10,1
1769,885,2026-01-15,8,2
1770,885,2026-01-15,4,1
1771,886,2026-01-15,5,1
1772,886,2026-01-15,8,2
1773,887,2026-01-15,7,1
1774,887,2026-01-15,8,1
1775,888,2026-01-15,8,2
1776,889,2026-01-15,1,1
1777,890,2026-01-15,2,1
1778,891,2026-01-15,5,1
1779,892,2026-01-15,2,1
1780,892,2026-01-15,5,1
1781,893,2026-01-15,2,1
1782,894,2026-01-15,6,1
1783,895,2026-01-15,1,1
1784,895,2026-01-15,4,1
1785,895,2026-01-15,7,1
1786,896,2026-01-15,3,1
1787,896,2026-01-15,2,1
1788,897,2026-01-15,7,1
1789,897,2026-01-15,10,1
1790,897,2026-01-15,5,1
1791,898,2026-01-15,6,1
1792,899,2026-01-15,8,1
1793,899,2026-01-15,4,1
1794,900,2026-01-15,7,2
1795,901,2026-01-15,7,1
1796,902,2026-01-15,8,1
1797,903,2026-01-15,6,1
1798,903,2026-01-15,8,2
1799,904,2026-01-15,1,1
1800,904,2026-01-15,6,1
1801,905,2026-01-15,1,1
1802,905,2026-01-15,10,2
1803,906,2026-01-15,8,1
1804,906,2026-01-15,1,1
1805,907,2026-01-15,8,1
1806,908,2026-01-15,7,1
1807,908,2026-01-15,1,1
